timestamp,tax_unit_id,filing_status,broad_income,taxable_income,mtr,mtr_prime,response_number,taxable_income_this,broad_income_this,implied_eti_taxable,implied_eti_broad,model,income_response_raw
2026-06-24 09:37:55,1306201.0,,88011.0,75755.086,0.32719994,0.3311266164297525,2,75755.0,88011.0,0.0001945125205676513,-0.0,gpt-4o,"```json
{""broad_income"": 88011, ""taxable_income"": 75755}
```"
2026-06-24 09:38:04,729401.0,,70000.0,42300.0,-0.16099998,-0.2077535147399951,1,42300.0,70000.0,0.0,0.0,gpt-4o,"```json
{""broad_income"": 70000, ""taxable_income"": 42300}
```"
2026-06-24 09:38:04,729401.0,,70000.0,42300.0,-0.16099998,-0.2077535147399951,2,42300.0,70000.0,0.0,0.0,gpt-4o,"```json
{""broad_income"": 70000, ""taxable_income"": 42300}
```"
2026-06-24 09:38:13,7839302.0,,43500.0,29258.0,0.20230004,0.1868477468659006,1,29258.0,43500.0,0.0,0.0,gpt-4o,"```json
{""broad_income"": 43500, ""taxable_income"": 29258}
```"
2026-06-24 09:38:13,7839302.0,,43500.0,29258.0,0.20230004,0.1868477468659006,2,29258.0,43500.0,0.0,0.0,gpt-4o,"```json
{""broad_income"": 43500, ""taxable_income"": 29258}
```"
2026-06-24 09:38:21,4925401.0,,25642.0,3365.2578,0.30649996,0.3145918908659894,1,3365.0,25642.0,0.006565365372680926,-0.0,gpt-4o,"{""broad_income"": 25642, ""taxable_income"": 3365}"
2026-06-24 09:38:21,4925401.0,,25642.0,3365.2578,0.30649996,0.3145918908659894,2,3365.0,25642.0,0.006565365372680926,-0.0,gpt-4o,"```json
{""broad_income"": 25642, ""taxable_income"": 3365}
```"
2026-06-24 09:38:28,6211001.0,,40359.0,26393.8,0.1965,0.1855270783590732,1,26577.0,40563.0,0.5082614265642847,0.37012922149422395,gpt-4o,"```json
{""broad_income"": 40563, ""taxable_income"": 26577}
```"
2026-06-24 09:38:28,6211001.0,,40359.0,26393.8,0.1965,0.1855270783590732,2,26471.0,40359.0,0.2141800334648635,0.0,gpt-4o,"```json
{""broad_income"": 40359, ""taxable_income"": 26471}
```"
2026-06-24 09:38:35,392601.0,,30300.0,16450.0,0.24267492,0.2513982631952919,1,16450.0,30300.0,-0.0,-0.0,gpt-4o,"{""broad_income"": 30300, ""taxable_income"": 16450}"
2026-06-24 09:38:35,392601.0,,30300.0,16450.0,0.24267492,0.2513982631952919,2,16450.0,30300.0,-0.0,-0.0,gpt-4o,"{""broad_income"": 30300, ""taxable_income"": 16450}"
2026-06-24 09:38:43,8539601.0,,184760.0,133811.45,0.4025,0.4094165278320932,1,133811.0,184760.0,0.00029051530552545485,-0.0,gpt-4o,"{""broad_income"": 184760, ""taxable_income"": 133811}"
2026-06-24 09:38:43,8539601.0,,184760.0,133811.45,0.4025,0.4094165278320932,2,133811.0,184760.0,0.00029051530552545485,-0.0,gpt-4o,"{""broad_income"": 184760, ""taxable_income"": 133811}"
2026-06-24 09:38:51,7553904.0,,75775.0,48062.203,0.25599998,0.2514858446261887,1,48062.0,75775.0,-0.0006961306131201246,0.0,gpt-4o,"{""broad_income"": 75775, ""taxable_income"": 48062}"
2026-06-24 09:38:51,7553904.0,,75775.0,48062.203,0.25599998,0.2514858446261887,2,48062.0,75775.0,-0.0006961306131201246,0.0,gpt-4o,"```json
{""broad_income"": 75775, ""taxable_income"": 48062}
```"
2026-06-24 09:39:00,1649501.0,,75158.0,41407.438,0.22125,0.257622356612652,1,41407.0,75158.0,0.0002264760956861875,-0.0,gpt-4o,"{""broad_income"": 75158, ""taxable_income"": 41407}"
2026-06-24 09:39:00,1649501.0,,75158.0,41407.438,0.22125,0.257622356612652,2,41407.0,75000.0,0.0002264760956861875,0.04500994594855776,gpt-4o,"```json
{""broad_income"": 75000, ""taxable_income"": 41407}
```"
2026-06-24 09:39:09,1458101.0,,42000.0,28150.0,0.22399999,0.256752124214928,1,28150.0,42000.0,-0.0,-0.0,gpt-4o,"```json
{""broad_income"": 42000, ""taxable_income"": 28150}
```"
2026-06-24 09:39:09,1458101.0,,42000.0,28150.0,0.22399999,0.256752124214928,2,28150.0,42000.0,-0.0,-0.0,gpt-4o,"```json
{""broad_income"": 42000, ""taxable_income"": 28150}
```"
2026-06-24 09:39:17,1467501.0,,25200.0,14136.0,0.2985,0.3082921327906722,1,14136.0,25200.0,-0.0,-0.0,gpt-4o,"{""broad_income"": 25200, ""taxable_income"": 14136}"
2026-06-24 09:39:17,1467501.0,,25200.0,14136.0,0.2985,0.3082921327906722,2,14136.0,25200.0,-0.0,-0.0,gpt-4o,"{""broad_income"": 25200, ""taxable_income"": 14136}"
2026-06-24 09:39:26,2231901.0,,30010.0,9206.801,0.39659837,0.4116851279157163,1,9207.0,30010.0,-0.0008644798554466663,-0.0,gpt-4o,"```json
{""broad_income"": 30010, ""taxable_income"": 9207}
```"
2026-06-24 09:39:26,2231901.0,,30010.0,9206.801,0.39659837,0.4116851279157163,2,9207.0,30010.0,-0.0008644798554466663,-0.0,gpt-4o,"```json
{""broad_income"": 30010, ""taxable_income"": 9207}
```"
2026-06-24 09:39:33,4408502.0,,37032.0,22971.762,0.254,0.2481162135949773,1,22972.0,37032.0,0.0013136043500908948,0.0,gpt-4o,"{""broad_income"": 37032, ""taxable_income"": 22972}"
2026-06-24 09:39:33,4408502.0,,37032.0,22971.762,0.254,0.2481162135949773,2,22972.0,37032.0,0.0013136043500908948,0.0,gpt-4o,"```json
{""broad_income"": 37032, ""taxable_income"": 22972}
```"
2026-06-24 09:39:42,3614801.0,,150002.0,125451.69,0.37399998,0.3880504503752398,1,125452.0,150002.0,-0.00011009527006067126,-0.0,gpt-4o,"```json
{""broad_income"": 150002, ""taxable_income"": 125452}
```"
2026-06-24 09:39:42,3614801.0,,150002.0,125451.69,0.37399998,0.3880504503752398,2,125452.0,150002.0,-0.00011009527006067126,-0.0,gpt-4o,"```json
{""broad_income"": 150002, ""taxable_income"": 125452}
```"
2026-06-24 09:39:50,2144301.0,,125715.0,96189.72,0.337,0.3600005103362662,1,96190.0,125715.0,-8.390839750194481e-05,-0.0,gpt-4o,"```json
{""broad_income"": 125715, ""taxable_income"": 96190}
```"
2026-06-24 09:39:50,2144301.0,,125715.0,96189.72,0.337,0.3600005103362662,2,96190.0,125715.0,-8.390839750194481e-05,-0.0,gpt-4o,"```json
{""broad_income"": 125715, ""taxable_income"": 96190}
```"
2026-06-24 09:40:00,5017601.0,,234082.0,189931.75,0.2965,0.2702447953065606,1,191083.0,234082.0,0.1624129918495852,0.0,gpt-4o,"```json
{""broad_income"": 234082, ""taxable_income"": 191083}
```"
2026-06-24 09:40:00,5017601.0,,234082.0,189931.75,0.2965,0.2702447953065606,2,189932.0,234082.0,3.5268836449421325e-05,0.0,gpt-4o,"```json
{""broad_income"": 234082, ""taxable_income"": 189932}
```"
2026-06-24 09:40:08,1220001.0,,40300.0,19500.0,0.4638002,0.4668181966671698,1,19500.0,40300.0,-0.0,-0.0,gpt-4o,"```json
{""broad_income"": 40300, ""taxable_income"": 19500}
```"
2026-06-24 09:40:08,1220001.0,,40300.0,19500.0,0.4638002,0.4668181966671698,2,19500.0,40300.0,-0.0,-0.0,gpt-4o,"{""broad_income"": 40300, ""taxable_income"": 19500}"
2026-06-24 09:40:17,2147201.0,,32000.0,22494.0,0.25620002,0.2549432680796928,1,22494.0,32000.0,0.0,0.0,gpt-4o,"```json
{""broad_income"": 32000, ""taxable_income"": 22494}
```"
2026-06-24 09:40:17,2147201.0,,32000.0,22494.0,0.25620002,0.2549432680796928,2,22494.0,32000.0,0.0,0.0,gpt-4o,"```json
{""broad_income"": 32000, ""taxable_income"": 22494}
```"
2026-06-24 09:40:28,2636104.0,,35000.0,21150.0,0.0,0.0349918235321192,1,21150.0,35000.0,-0.0,-0.0,gpt-4o,"```json
{""broad_income"": 35000, ""taxable_income"": 21150}
```"
2026-06-24 09:40:28,2636104.0,,35000.0,21150.0,0.0,0.0349918235321192,2,21150.0,35000.0,-0.0,-0.0,gpt-4o,"```json
{""broad_income"": 35000, ""taxable_income"": 21150}
```"
2026-06-24 09:40:37,3921701.0,,81700.0,47456.0,0.24467504,0.2548850522143806,1,47556.0,81700.0,-0.15588934970024446,-0.0,gpt-4o,"{""broad_income"": 81700, ""taxable_income"": 47556}"
2026-06-24 09:40:37,3921701.0,,81700.0,47456.0,0.24467504,0.2548850522143806,2,47456.0,81700.0,-0.0,-0.0,gpt-4o,"{""broad_income"": 81700, ""taxable_income"": 47456}"
2026-06-24 09:40:46,7075901.0,,136008.0,104366.0,0.345,0.3431811505152908,1,104366.0,136008.0,0.0,0.0,gpt-4o,"{""broad_income"": 136008, ""taxable_income"": 104366}"
2026-06-24 09:40:46,7075901.0,,136008.0,104366.0,0.345,0.3431811505152908,2,104366.0,136008.0,0.0,0.0,gpt-4o,"```json
{""broad_income"": 136008, ""taxable_income"": 104366}
```"
2026-06-24 09:40:55,1562101.0,,56000.0,37653.4,0.23018743,0.2520229854552799,1,36753.0,56000.0,0.8430474956866881,-0.0,gpt-4o,"{""broad_income"": 56000, ""taxable_income"": 36753}"
2026-06-24 09:40:55,1562101.0,,56000.0,37653.4,0.23018743,0.2520229854552799,2,37653.0,56000.0,0.00037452132194124997,-0.0,gpt-4o,"```json
{""broad_income"": 56000, ""taxable_income"": 37653}
```"
2026-06-24 09:41:05,4343801.0,,71356.0,51424.08,0.354,0.347903865210812,1,51424.0,71356.0,-0.00016485473035382942,0.0,gpt-4o,"```json
{""broad_income"": 71356, ""taxable_income"": 51424}
```"
2026-06-24 09:41:05,4343801.0,,71356.0,51424.08,0.354,0.347903865210812,2,51400.0,71200.0,-0.04962127383542313,-0.2316712055289251,gpt-4o,"```json
{""broad_income"": 71200, ""taxable_income"": 51400}
```"
2026-06-24 09:41:14,4850401.0,,56932.0,39901.68,0.1965,0.2084751983907881,1,39902.0,56932.0,-0.0005380987225318358,-0.0,gpt-4o,"```json
{""broad_income"": 56932, ""taxable_income"": 39902}
```"
2026-06-24 09:41:14,4850401.0,,56932.0,39901.68,0.1965,0.2084751983907881,2,39902.0,56932.0,-0.0005380987225318358,-0.0,gpt-4o,"```json
{""broad_income"": 56932, ""taxable_income"": 39902}
```"
2026-06-24 09:41:23,647401.0,,36610.0,8874.801,0.47633958,0.4801444005310027,1,8875.0,36610.0,-0.0030861002239785437,-0.0,gpt-4o,"```json
{""broad_income"": 36610, ""taxable_income"": 8875}
```"
2026-06-24 09:41:23,647401.0,,36610.0,8874.801,0.47633958,0.4801444005310027,2,8875.0,36610.0,-0.0030861002239785437,-0.0,gpt-4o,"```json
{""broad_income"": 36610, ""taxable_income"": 8875}
```"
2026-06-24 09:41:33,4988201.0,,36250.0,21500.0,0.1965,0.2084963302835722,1,21500.0,36250.0,-0.0,-0.0,gpt-4o,"{""broad_income"": 36250, ""taxable_income"": 21500}"
2026-06-24 09:41:33,4988201.0,,36250.0,21500.0,0.1965,0.2084963302835722,2,21500.0,36250.0,-0.0,-0.0,gpt-4o,"```json
{""broad_income"": 36250, ""taxable_income"": 21500}
```"
2026-06-24 09:41:42,1387701.0,,445514.0,364107.44,0.36655468,0.3365319887423722,1,364107.0,445514.0,-2.5496621390537995e-05,0.0,gpt-4o,"```json
{""broad_income"": 445514, ""taxable_income"": 364107}
```"
2026-06-24 09:41:42,1387701.0,,445514.0,364107.44,0.36655468,0.3365319887423722,2,364107.0,445514.0,-2.5496621390537995e-05,0.0,gpt-4o,"```json
{""broad_income"": 445514, ""taxable_income"": 364107}
```"
2026-06-24 09:41:51,776301.0,,126420.0,89955.6,0.3929795,0.3931842954261247,1,89956.0,126420.0,-0.013179984267736774,-0.0,gpt-4o,"{""broad_income"": 126420, ""taxable_income"": 89956}"
2026-06-24 09:41:51,776301.0,,126420.0,89955.6,0.3929795,0.3931842954261247,2,89956.0,126420.0,-0.013179984267736774,-0.0,gpt-4o,"{""broad_income"": 126420, ""taxable_income"": 89956}"
2026-06-24 09:42:01,8423001.0,,60001.0,28061.816,0.2717108,0.2907164110860493,1,28062.0,60001.0,-0.00025126042040147487,-0.0,gpt-4o,"{""broad_income"": 60001, ""taxable_income"": 28062}"
2026-06-24 09:42:01,8423001.0,,60001.0,28061.816,0.2717108,0.2907164110860493,2,28062.0,60001.0,-0.00025126042040147487,-0.0,gpt-4o,"{""broad_income"": 60001, ""taxable_income"": 28062}"
2026-06-24 09:42:10,8516501.0,,394020.0,321673.6,0.3695,0.356400451775578,1,321674.0,394020.0,5.985126648712278e-05,0.0,gpt-4o,"```json
{""broad_income"": 394020, ""taxable_income"": 321674}
```"
2026-06-24 09:42:10,8516501.0,,394020.0,321673.6,0.3695,0.356400451775578,2,321674.0,394020.0,5.985126648712278e-05,0.0,gpt-4o,"```json
{""broad_income"": 394020, ""taxable_income"": 321674}
```"
2026-06-24 09:42:20,7341901.0,,74186.0,57936.477,0.32149953,0.3418952679641436,1,57936.0,74186.0,0.00027389053546347954,-0.0,gpt-4o,"```json
{""broad_income"": 74186, ""taxable_income"": 57936}
```"
2026-06-24 09:42:20,7341901.0,,74186.0,57936.477,0.32149953,0.3418952679641436,2,57936.0,74186.0,0.00027389053546347954,-0.0,gpt-4o,"```json
{""broad_income"": 74186, ""taxable_income"": 57936}
```"
2026-06-24 09:42:28,2233601.0,,99490.0,71761.84,0.25998193,0.2561077535169404,1,71762.0,99490.0,0.0004258820550726706,0.0,gpt-4o,"```json
{""broad_income"": 99490, ""taxable_income"": 71762}
```"
2026-06-24 09:42:28,2233601.0,,99490.0,71761.84,0.25998193,0.2561077535169404,2,71760.0,99500.0,-0.004897643633219511,0.019199215935225316,gpt-4o,"```json
{""broad_income"": 99500, ""taxable_income"": 71760}
```"
2026-06-24 09:42:37,959303.0,,44323.0,30369.64,0.2515,0.2872865567550458,1,30370.0,44323.0,-0.0002479332351652969,-0.0,gpt-4o,"```json
{""broad_income"": 44323, ""taxable_income"": 30370}
```"
2026-06-24 09:42:37,959303.0,,44323.0,30369.64,0.2515,0.2872865567550458,2,30000.0,44000.0,0.25457233623986675,0.15242116082231036,gpt-4o,"```json
{""broad_income"": 44000, ""taxable_income"": 30000}
```"
2026-06-24 09:42:46,6060001.0,,354095.0,294315.44,0.38095996,0.4011774804151022,1,294315.0,354095.0,4.5775224244416386e-05,-0.0,gpt-4o,"```json
{""broad_income"": 354095, ""taxable_income"": 294315}
```"
2026-06-24 09:42:46,6060001.0,,354095.0,294315.44,0.38095996,0.4011774804151022,2,292315.0,354095.0,0.20811497633412698,-0.0,gpt-4o,"```json
{""broad_income"": 354095, ""taxable_income"": 292315}
```"
2026-06-24 09:42:55,3656301.0,,397028.0,329719.03,0.37399998,0.370911480926534,1,329719.0,397028.0,-1.8441834203770397e-05,0.0,gpt-4o,"{""broad_income"": 397028, ""taxable_income"": 329719}"
2026-06-24 09:42:55,3656301.0,,397028.0,329719.03,0.37399998,0.370911480926534,2,329719.0,397028.0,-1.8441834203770397e-05,0.0,gpt-4o,"{""broad_income"": 397028, ""taxable_income"": 329719}"
2026-06-24 09:43:06,1104001.0,,200100.0,145168.0,0.31187356,0.2990516025081535,1,143572.0,200100.0,-0.5900324618034841,0.0,gpt-4o,"```json
{""broad_income"": 200100, ""taxable_income"": 143572}
```"
2026-06-24 09:43:06,1104001.0,,200100.0,145168.0,0.31187356,0.2990516025081535,2,145168.0,200100.0,0.0,0.0,gpt-4o,"```json
{""broad_income"": 200100, ""taxable_income"": 145168}
```"
2026-06-24 09:43:15,4238002.0,,42000.0,28150.0,0.254,0.2507971337071693,1,28150.0,42000.0,0.0,0.0,gpt-4o,"{""broad_income"": 42000, ""taxable_income"": 28150}"
2026-06-24 09:43:15,4238002.0,,42000.0,28150.0,0.254,0.2507971337071693,2,28150.0,42000.0,0.0,0.0,gpt-4o,"```json
{""broad_income"": 42000, ""taxable_income"": 28150}
```"
2026-06-24 09:43:23,489401.0,,129962.0,86634.8,0.2465,0.2486753934843732,1,86635.0,129962.0,-0.0007996189019805771,-0.0,gpt-4o,"{""broad_income"": 129962, ""taxable_income"": 86635}"
2026-06-24 09:43:23,489401.0,,129962.0,86634.8,0.2465,0.2486753934843732,2,86635.0,129962.0,-0.0007996189019805771,-0.0,gpt-4o,"{""broad_income"": 129962, ""taxable_income"": 86635}"
2026-06-24 09:43:34,8160503.0,,125160.0,92908.8,0.38950002,0.3940783633601354,1,92909.0,125160.0,-0.00028704529900165903,-0.0,gpt-4o,"{""broad_income"": 125160, ""taxable_income"": 92909}"
2026-06-24 09:43:34,8160503.0,,125160.0,92908.8,0.38950002,0.3940783633601354,2,92909.0,125160.0,-0.00028704529900165903,-0.0,gpt-4o,"{""broad_income"": 125160, ""taxable_income"": 92909}"
2026-06-24 09:43:43,1937301.0,,15512.0,1022.0,0.1342,0.1656183497408705,1,1022.0,15512.0,-0.0,-0.0,gpt-4o,"```json
{""broad_income"": 15512, ""taxable_income"": 1022}
```"
2026-06-24 09:43:43,1937301.0,,15512.0,1022.0,0.1342,0.1656183497408705,2,1049.0,15512.0,-0.7280263192447746,-0.0,gpt-4o,"```json
{""broad_income"": 15512, ""taxable_income"": 1049}
```"
2026-06-24 09:43:52,5802702.0,,35002.0,14201.359,0.37929004,0.3903604947088785,1,14201.0,35002.0,0.0014173848847762469,-0.0,gpt-4o,"{""broad_income"": 35002, ""taxable_income"": 14201}"
2026-06-24 09:43:52,5802702.0,,35002.0,14201.359,0.37929004,0.3903604947088785,2,14201.0,35002.0,0.0014173848847762469,-0.0,gpt-4o,"{""broad_income"": 35002, ""taxable_income"": 14201}"
2026-06-24 09:44:02,2277801.0,,82253.0,39600.04,0.25998217,0.2684553094275494,1,39600.0,82253.0,8.821901361840698e-05,-0.0,gpt-4o,"```json
{""broad_income"": 82253, ""taxable_income"": 39600}
```"
2026-06-24 09:44:02,2277801.0,,82253.0,39600.04,0.25998217,0.2684553094275494,2,39537.0,82253.0,0.13903316545957653,-0.0,gpt-4o,"```json
{""broad_income"": 82253, ""taxable_income"": 39537}
```"
2026-06-24 09:44:12,4381801.0,,173177.0,109353.0,0.354,0.3366998502808566,1,109353.0,173177.0,0.0,0.0,gpt-4o,"```json
{""broad_income"": 173177, ""taxable_income"": 109353}
```"
2026-06-24 09:44:12,4381801.0,,173177.0,109353.0,0.354,0.3366998502808566,2,109353.0,173177.0,0.0,0.0,gpt-4o,"```json
{""broad_income"": 173177, ""taxable_income"": 109353}
```"
2026-06-24 09:44:21,4559501.0,,50000.0,22300.0,0.1965,0.1895678383718954,1,22300.0,50000.0,0.0,0.0,gpt-4o,"```json
{""broad_income"": 50000, ""taxable_income"": 22300}
```"
2026-06-24 09:44:21,4559501.0,,50000.0,22300.0,0.1965,0.1895678383718954,2,22300.0,50000.0,0.0,0.0,gpt-4o,"```json
{""broad_income"": 50000, ""taxable_income"": 22300}
```"
2026-06-24 09:44:30,1472701.0,,169775.0,121387.0,0.332125,0.3609229575933111,1,118287.0,169775.0,0.5922744729343785,-0.0,gpt-4o,"```json
{""broad_income"": 169775, ""taxable_income"": 118287}
```"
2026-06-24 09:44:30,1472701.0,,169775.0,121387.0,0.332125,0.3609229575933111,2,118000.0,169775.0,0.6471076257512064,-0.0,gpt-4o,"{""broad_income"": 169775, ""taxable_income"": 118000}"
2026-06-24 09:44:39,8536601.0,,60058.0,32339.441,0.2095,0.2030692894473245,1,32339.0,60058.0,-0.001676289376565184,0.0,gpt-4o,"```json
{""broad_income"": 60058, ""taxable_income"": 32339}
```"
2026-06-24 09:44:39,8536601.0,,60058.0,32339.441,0.2095,0.2030692894473245,2,32339.0,60058.0,-0.001676289376565184,0.0,gpt-4o,"```json
{""broad_income"": 60058, ""taxable_income"": 32339}
```"
2026-06-24 09:44:49,7021401.0,,72040.0,44127.203,0.245,0.2522335579835361,1,44127.0,72040.0,0.0004801585005706086,-0.0,gpt-4o,"```json
{""broad_income"": 72040, ""taxable_income"": 44127}
```"
2026-06-24 09:44:49,7021401.0,,72040.0,44127.203,0.245,0.2522335579835361,2,44280.0,72040.0,-0.3614127015330187,-0.0,gpt-4o,"```json
{""broad_income"": 72040, ""taxable_income"": 44280}
```"
2026-06-24 09:44:58,8358201.0,,90000.0,76150.0,0.4025,0.4125264769027528,1,76150.0,90000.0,-0.0,-0.0,gpt-4o,"```json
{""broad_income"": 90000, ""taxable_income"": 76150}
```"
2026-06-24 09:44:58,8358201.0,,90000.0,76150.0,0.4025,0.4125264769027528,2,75150.0,90000.0,0.7825636016181565,-0.0,gpt-4o,"```json
{""broad_income"": 90000, ""taxable_income"": 75150}
```"
2026-06-24 09:45:08,8058701.0,,251363.0,223271.62,0.43150002,0.4227397588345025,1,223272.0,251363.0,0.00011044942850965643,0.0,gpt-4o,"```json
{""broad_income"": 251363, ""taxable_income"": 223272}
```"
2026-06-24 09:45:08,8058701.0,,251363.0,223271.62,0.43150002,0.4227397588345025,2,223272.0,251363.0,0.00011044942850965643,0.0,gpt-4o,"```json
{""broad_income"": 251363, ""taxable_income"": 223272}
```"
2026-06-24 09:45:18,4902001.0,,192001.0,155900.69,0.34149998,0.324306525484635,1,155901.0,192001.0,7.61563822282728e-05,0.0,gpt-4o,"```json
{""broad_income"": 192001, ""taxable_income"": 155901}
```"
2026-06-24 09:45:18,4902001.0,,192001.0,155900.69,0.34149998,0.324306525484635,2,155901.0,192001.0,7.61563822282728e-05,0.0,gpt-4o,"```json
{""broad_income"": 192001, ""taxable_income"": 155901}
```"
2026-06-24 09:45:27,8239201.0,,65255.0,65332.22,0.3791499,0.3645257003250904,1,65400.0,65400.0,0.04404420708311028,0.0943341315118756,gpt-4o,"```json
{""broad_income"": 65400, ""taxable_income"": 65400}
```"
2026-06-24 09:45:27,8239201.0,,65255.0,65332.22,0.3791499,0.3645257003250904,2,65332.0,65255.0,-0.0001429584768122706,0.0,gpt-4o,"```json
{""broad_income"": 65255, ""taxable_income"": 65332}
```"
2026-06-24 09:45:37,911402.0,,35000.0,21150.0,0.2874099,0.3022046116172086,1,21150.0,35000.0,-0.0,-0.0,gpt-4o,"```json
{""broad_income"": 35000, ""taxable_income"": 21150}
```"
2026-06-24 09:45:37,911402.0,,35000.0,21150.0,0.2874099,0.3022046116172086,2,21150.0,35000.0,-0.0,-0.0,gpt-4o,"```json
{""broad_income"": 35000, ""taxable_income"": 21150}
```"
2026-06-24 09:45:48,1541702.0,,30002.0,16152.0,0.22399999,0.2299755710280885,1,16152.0,30002.0,-0.0,-0.0,gpt-4o,"```json
{""broad_income"": 30002, ""taxable_income"": 16152}
```"
2026-06-24 09:45:48,1541702.0,,30002.0,16152.0,0.22399999,0.2299755710280885,2,16152.0,30002.0,-0.0,-0.0,gpt-4o,"{""broad_income"": 30002, ""taxable_income"": 16152}"
2026-06-24 09:45:58,642302.0,,82031.0,47031.08,0.3565,0.3511487011984598,1,47031.0,82031.0,-0.00020454759849682723,0.0,gpt-4o,"```json
{""broad_income"": 82031, ""taxable_income"": 47031}
```"
2026-06-24 09:45:58,642302.0,,82031.0,47031.08,0.3565,0.3511487011984598,2,47031.0,82031.0,-0.00020454759849682723,0.0,gpt-4o,"```json
{""broad_income"": 82031, ""taxable_income"": 47031}
```"
2026-06-24 09:46:08,2365701.0,,70092.0,35097.812,0.25,0.2314836525018067,1,35098.0,70092.0,0.0002169620354901394,0.0,gpt-4o,"{""broad_income"": 70092, ""taxable_income"": 35098}"
2026-06-24 09:46:08,2365701.0,,70092.0,35097.812,0.25,0.2314836525018067,2,35098.0,70092.0,0.0002169620354901394,0.0,gpt-4o,"```json
{""broad_income"": 70092, ""taxable_income"": 35098}
```"
2026-06-24 09:46:17,3119101.0,,72235.0,43319.797,0.252,0.2609070756205602,1,43300.0,72100.0,0.03837774286071536,0.15694683053901626,gpt-4o,"```json
{""broad_income"": 72100, ""taxable_income"": 43300}
```"
2026-06-24 09:46:17,3119101.0,,72235.0,43319.797,0.252,0.2609070756205602,2,43320.0,72235.0,-0.00039352840333268293,-0.0,gpt-4o,"```json
{""broad_income"": 72235, ""taxable_income"": 43320}
```"
2026-06-24 09:46:26,2012001.0,,37075.0,9351.0,0.37871963,0.3815966029419594,1,9351.0,37075.0,-0.0,-0.0,gpt-4o,"```json
{""broad_income"": 37075, ""taxable_income"": 9351}
```"
2026-06-24 09:46:26,2012001.0,,37075.0,9351.0,0.37871963,0.3815966029419594,2,9351.0,37075.0,-0.0,-0.0,gpt-4o,"```json
{""broad_income"": 37075, ""taxable_income"": 9351}
```"
2026-06-24 09:46:35,7507101.0,,100065.0,70345.16,0.25599998,0.2762958442678025,1,72000.0,100065.0,-0.8623571837549985,-0.0,gpt-4o,"{""broad_income"": 100065, ""taxable_income"": 72000}"
2026-06-24 09:46:35,7507101.0,,100065.0,70345.16,0.25599998,0.2762958442678025,2,68345.0,100065.0,1.0423076216790774,-0.0,gpt-4o,"```json
{""broad_income"": 100065, ""taxable_income"": 68345}
```"
2026-06-24 09:46:44,2587701.0,,166500.0,137424.0,0.346,0.3652683869505373,1,137424.0,166500.0,-0.0,-0.0,gpt-4o,"```json
{""broad_income"": 166500, ""taxable_income"": 137424}
```"
