timestamp,tax_unit_id,filing_status,broad_income,taxable_income,mtr,mtr_prime,response_number,taxable_income_this,broad_income_this,implied_eti_taxable,implied_eti_broad,model,income_response_raw
2026-08-07 11:15:22,6211001.0,,40359.0,26393.8,0.1965,0.1855270783590732,1,26000.0,40359.0,-1.0925401188919988,0.0,gpt-4o-mini,"{'broad_income': 40359, 'taxable_income': 26000}"
2026-08-07 11:15:22,6211001.0,,40359.0,26393.8,0.1965,0.1855270783590732,2,26000.0,40359.0,-1.0925401188919988,0.0,gpt-4o-mini,"{'broad_income': 40359, 'taxable_income': 26000}"
2026-08-07 11:17:07,392601.0,,30300.0,16450.0,0.24267492,0.2513982631952919,1,16000.0,30300.0,2.3749036337431786,-0.0,gpt-4o-mini,"{'broad_income': 30300, 'taxable_income': 16000}"
2026-08-07 11:17:07,392601.0,,30300.0,16450.0,0.24267492,0.2513982631952919,2,16000.0,30300.0,2.3749036337431786,-0.0,gpt-4o-mini,"{'broad_income': 30300, 'taxable_income': 16000}"
2026-08-07 11:18:50,8539601.0,,184760.0,133811.45,0.4025,0.4094165278320932,1,133811.0,184760.0,0.00029051530552545485,-0.0,gpt-4o-mini,"{'broad_income': 184760, 'taxable_income': 133811}"
2026-08-07 11:18:50,8539601.0,,184760.0,133811.45,0.4025,0.4094165278320932,2,133811.0,184760.0,0.00029051530552545485,-0.0,gpt-4o-mini,"{'broad_income': 184760, 'taxable_income': 133811}"
2026-08-07 11:20:46,7553904.0,,75775.0,48062.203,0.25599998,0.2514858446261887,1,48000.0,75000.0,-0.21330745087500724,-1.6856760861967721,gpt-4o-mini,"{'broad_income': 75000, 'taxable_income': 48000}"
2026-08-07 11:20:46,7553904.0,,75775.0,48062.203,0.25599998,0.2514858446261887,2,48000.0,75000.0,-0.21330745087500724,-1.6856760861967721,gpt-4o-mini,"{'broad_income': 75000, 'taxable_income': 48000}"
2026-08-07 11:22:32,1649501.0,,75158.0,41407.438,0.22125,0.257622356612652,1,40000.0,75000.0,0.7277421533310021,0.04500994594855776,gpt-4o-mini,"{'broad_income': 75000, 'taxable_income': 40000}"
2026-08-07 11:22:32,1649501.0,,75158.0,41407.438,0.22125,0.257622356612652,2,40000.0,75000.0,0.7277421533310021,0.04500994594855776,gpt-4o-mini,"{'broad_income': 75000, 'taxable_income': 40000}"
2026-08-07 11:24:15,1458101.0,,42000.0,28150.0,0.22399999,0.256752124214928,1,27000.0,42000.0,0.9679246787257446,-0.0,gpt-4o-mini,"{'broad_income': 42000, 'taxable_income': 27000}"
2026-08-07 11:24:15,1458101.0,,42000.0,28150.0,0.22399999,0.256752124214928,2,27000.0,42000.0,0.9679246787257446,-0.0,gpt-4o-mini,"{'broad_income': 42000, 'taxable_income': 27000}"
2026-08-07 11:26:12,1467501.0,,25200.0,14136.0,0.2985,0.3082921327906722,1,14000.0,25000.0,0.6892277469169126,0.5685646259580692,gpt-4o-mini,"{'broad_income': 25000, 'taxable_income': 14000}"
2026-08-07 11:26:12,1467501.0,,25200.0,14136.0,0.2985,0.3082921327906722,2,14000.0,25000.0,0.6892277469169126,0.5685646259580692,gpt-4o-mini,"{'broad_income': 25000, 'taxable_income': 14000}"
2026-08-07 11:28:13,2231901.0,,30010.0,9206.801,0.39659837,0.4116851279157163,1,8500.0,30010.0,3.0704282729042727,-0.0,gpt-4o-mini,"{'broad_income': 30010, 'taxable_income': 8500}"
2026-08-07 11:28:13,2231901.0,,30010.0,9206.801,0.39659837,0.4116851279157163,2,8500.0,30010.0,3.0704282729042727,-0.0,gpt-4o-mini,"{'broad_income': 30010, 'taxable_income': 8500}"
2026-08-07 11:30:00,4408502.0,,37032.0,22971.762,0.254,0.2481162135949773,1,22972.0,37032.0,0.0013136043500908948,0.0,gpt-4o-mini,"{'broad_income': 37032, 'taxable_income': 22972}"
2026-08-07 11:30:00,4408502.0,,37032.0,22971.762,0.254,0.2481162135949773,2,22972.0,37032.0,0.0013136043500908948,0.0,gpt-4o-mini,"{'broad_income': 37032, 'taxable_income': 22972}"
2026-08-07 11:32:03,3614801.0,,150002.0,125451.69,0.37399998,0.3880504503752398,1,125000.0,150000.0,0.16041591140025274,0.0005940410123659145,gpt-4o-mini,"{'broad_income': 150000, 'taxable_income': 125000}"
2026-08-07 11:32:03,3614801.0,,150002.0,125451.69,0.37399998,0.3880504503752398,2,125000.0,150000.0,0.16041591140025274,0.0005940410123659145,gpt-4o-mini,"{'broad_income': 150000, 'taxable_income': 125000}"
2026-08-07 11:33:45,2144301.0,,125715.0,96189.72,0.337,0.3600005103362662,1,90000.0,120000.0,1.8548910220996333,1.3104039428431824,gpt-4o-mini,"{'broad_income': 120000, 'taxable_income': 90000}"
2026-08-07 11:33:45,2144301.0,,125715.0,96189.72,0.337,0.3600005103362662,2,90000.0,120000.0,1.8548910220996333,1.3104039428431824,gpt-4o-mini,"{'broad_income': 120000, 'taxable_income': 90000}"
2026-08-07 11:35:28,5017601.0,,234082.0,189931.75,0.2965,0.2702447953065606,1,192000.0,234082.0,0.2917790839460626,0.0,gpt-4o-mini,"{'broad_income': 234082, 'taxable_income': 192000}"
2026-08-07 11:35:28,5017601.0,,234082.0,189931.75,0.2965,0.2702447953065606,2,192000.0,234082.0,0.2917790839460626,0.0,gpt-4o-mini,"{'broad_income': 234082, 'taxable_income': 192000}"
2026-08-07 11:37:14,1220001.0,,40300.0,19500.0,0.4638002,0.4668181966671698,1,19500.0,40000.0,-0.0,1.3225865455788013,gpt-4o-mini,"{'broad_income': 40000, 'taxable_income': 19500}"
2026-08-07 11:37:14,1220001.0,,40300.0,19500.0,0.4638002,0.4668181966671698,2,19500.0,40000.0,-0.0,1.3225865455788013,gpt-4o-mini,"{'broad_income': 40000, 'taxable_income': 19500}"
2026-08-07 11:39:11,2147201.0,,32000.0,22494.0,0.25620002,0.2549432680796928,1,22494.0,32000.0,0.0,0.0,gpt-4o-mini,"{'broad_income': 32000, 'taxable_income': 22494}"
2026-08-07 11:39:11,2147201.0,,32000.0,22494.0,0.25620002,0.2549432680796928,2,22494.0,32000.0,0.0,0.0,gpt-4o-mini,"{'broad_income': 32000, 'taxable_income': 22494}"
2026-08-07 11:41:10,2636104.0,,35000.0,21150.0,0.0,0.0349918235321192,1,20000.0,35000.0,1.5538922230994658,-0.0,gpt-4o-mini,"{'broad_income': 35000, 'taxable_income': 20000}"
2026-08-07 11:41:10,2636104.0,,35000.0,21150.0,0.0,0.0349918235321192,2,20000.0,35000.0,1.5538922230994658,-0.0,gpt-4o-mini,"{'broad_income': 35000, 'taxable_income': 20000}"
2026-08-07 11:43:07,3921701.0,,81700.0,47456.0,0.24467504,0.2548850522143806,1,46000.0,80000.0,2.2697489316355592,1.5393395917915742,gpt-4o-mini,"{'broad_income': 80000, 'taxable_income': 46000}"
2026-08-07 11:43:07,3921701.0,,81700.0,47456.0,0.24467504,0.2548850522143806,2,46000.0,80000.0,2.2697489316355592,1.5393395917915742,gpt-4o-mini,"{'broad_income': 80000, 'taxable_income': 46000}"
2026-08-07 11:44:52,7075901.0,,136008.0,104366.0,0.345,0.3431811505152908,1,104366.0,136008.0,0.0,0.0,gpt-4o-mini,"{'broad_income': 136008, 'taxable_income': 104366}"
2026-08-07 11:44:52,7075901.0,,136008.0,104366.0,0.345,0.3431811505152908,2,104366.0,136008.0,0.0,0.0,gpt-4o-mini,"{'broad_income': 136008, 'taxable_income': 104366}"
2026-08-07 11:46:52,1562101.0,,56000.0,37653.4,0.23018743,0.2520229854552799,1,36000.0,54000.0,1.5480838842385263,1.259107244958157,gpt-4o-mini,"{'broad_income': 54000, 'taxable_income': 36000}"
2026-08-07 11:46:52,1562101.0,,56000.0,37653.4,0.23018743,0.2520229854552799,2,36000.0,54000.0,1.5480838842385263,1.259107244958157,gpt-4o-mini,"{'broad_income': 54000, 'taxable_income': 36000}"
2026-08-07 11:48:51,4343801.0,,71356.0,51424.08,0.354,0.347903865210812,1,51424.0,71356.0,-0.00016485473035382942,0.0,gpt-4o-mini,"{'broad_income': 71356, 'taxable_income': 51424}"
2026-08-07 11:48:51,4343801.0,,71356.0,51424.08,0.354,0.347903865210812,2,51424.0,71356.0,-0.00016485473035382942,0.0,gpt-4o-mini,"{'broad_income': 71356, 'taxable_income': 51424}"
2026-08-07 11:50:43,4850401.0,,56932.0,39901.68,0.1965,0.2084751983907881,1,38000.0,55000.0,3.1977861833289762,2.2769518429559876,gpt-4o-mini,"{'broad_income': 55000, 'taxable_income': 38000}"
2026-08-07 11:50:43,4850401.0,,56932.0,39901.68,0.1965,0.2084751983907881,2,38000.0,55000.0,3.1977861833289762,2.2769518429559876,gpt-4o-mini,"{'broad_income': 55000, 'taxable_income': 38000}"
2026-08-07 11:52:46,647401.0,,36610.0,8874.801,0.47633958,0.4801444005310027,1,8500.0,36000.0,5.812429397207717,2.2932197817568682,gpt-4o-mini,"{'broad_income': 36000, 'taxable_income': 8500}"
2026-08-07 11:52:46,647401.0,,36610.0,8874.801,0.47633958,0.4801444005310027,2,8500.0,36000.0,5.812429397207717,2.2932197817568682,gpt-4o-mini,"{'broad_income': 36000, 'taxable_income': 8500}"
2026-08-07 11:54:38,4988201.0,,36250.0,21500.0,0.1965,0.2084963302835722,1,20000.0,36000.0,4.672940658498709,0.46192286969067703,gpt-4o-mini,"{'broad_income': 36000, 'taxable_income': 20000}"
2026-08-07 11:54:38,4988201.0,,36250.0,21500.0,0.1965,0.2084963302835722,2,20000.0,36000.0,4.672940658498709,0.46192286969067703,gpt-4o-mini,"{'broad_income': 36000, 'taxable_income': 20000}"
2026-08-07 11:56:39,1387701.0,,445514.0,364107.44,0.36655468,0.3365319887423722,1,370000.0,445514.0,0.3414553894096216,0.0,gpt-4o-mini,"{'broad_income': 445514, 'taxable_income': 370000}"
2026-08-07 11:56:39,1387701.0,,445514.0,364107.44,0.36655468,0.3365319887423722,2,370000.0,445514.0,0.3414553894096216,0.0,gpt-4o-mini,"{'broad_income': 445514, 'taxable_income': 370000}"
2026-08-07 11:58:43,776301.0,,126420.0,89955.6,0.3929795,0.3931842954261247,1,85000.0,126420.0,163.28682509536722,-0.0,gpt-4o-mini,"{'broad_income': 126420, 'taxable_income': 85000}"
2026-08-07 11:58:43,776301.0,,126420.0,89955.6,0.3929795,0.3931842954261247,2,85000.0,126420.0,163.28682509536722,-0.0,gpt-4o-mini,"{'broad_income': 126420, 'taxable_income': 85000}"
2026-08-07 12:00:48,8423001.0,,60001.0,28061.816,0.2717108,0.2907164110860493,1,27000.0,60000.0,1.4499583399315683,0.0006386509215196462,gpt-4o-mini,"{'broad_income': 60000, 'taxable_income': 27000}"
2026-08-07 12:00:48,8423001.0,,60001.0,28061.816,0.2717108,0.2907164110860493,2,27000.0,60000.0,1.4499583399315683,0.0006386509215196462,gpt-4o-mini,"{'broad_income': 60000, 'taxable_income': 27000}"
2026-08-07 12:02:59,8516501.0,,394020.0,321673.6,0.3695,0.356400451775578,1,325000.0,394020.0,0.4977231320779452,0.0,gpt-4o-mini,"{'broad_income': 394020, 'taxable_income': 325000}"
2026-08-07 12:02:59,8516501.0,,394020.0,321673.6,0.3695,0.356400451775578,2,325000.0,394020.0,0.4977231320779452,0.0,gpt-4o-mini,"{'broad_income': 394020, 'taxable_income': 325000}"
2026-08-07 12:04:55,7341901.0,,74186.0,57936.477,0.32149953,0.3418952679641436,1,57000.0,74000.0,0.5377194695593208,0.08340684971522455,gpt-4o-mini,"{'broad_income': 74000, 'taxable_income': 57000}"
2026-08-07 12:04:55,7341901.0,,74186.0,57936.477,0.32149953,0.3418952679641436,2,57000.0,74000.0,0.5377194695593208,0.08340684971522455,gpt-4o-mini,"{'broad_income': 74000, 'taxable_income': 57000}"
2026-08-07 12:06:54,2233601.0,,99490.0,71761.84,0.25998193,0.2561077535169404,1,71762.0,99490.0,0.0004258820550726706,0.0,gpt-4o-mini,"{""broad_income"": 99,490, ""taxable_income"": 71,762}"
2026-08-07 12:06:54,2233601.0,,99490.0,71761.84,0.25998193,0.2561077535169404,2,71762.0,99490.0,0.0004258820550726706,0.0,gpt-4o-mini,"{""broad_income"": 99,490, ""taxable_income"": 71,762}"
2026-08-07 12:08:51,959303.0,,44323.0,30369.64,0.2515,0.2872865567550458,1,29000.0,44000.0,0.943275767253467,0.15242116082231036,gpt-4o-mini,"{'broad_income': 44000, 'taxable_income': 29000}"
2026-08-07 12:08:51,959303.0,,44323.0,30369.64,0.2515,0.2872865567550458,2,29000.0,44000.0,0.943275767253467,0.15242116082231036,gpt-4o-mini,"{'broad_income': 44000, 'taxable_income': 29000}"
2026-08-07 12:10:49,6060001.0,,354095.0,294315.44,0.38095996,0.4011774804151022,1,290000.0,350000.0,0.448955076618816,0.3540992132839339,gpt-4o-mini,"{'broad_income': 350000, 'taxable_income': 290000}"
2026-08-07 12:10:49,6060001.0,,354095.0,294315.44,0.38095996,0.4011774804151022,2,290000.0,350000.0,0.448955076618816,0.3540992132839339,gpt-4o-mini,"{'broad_income': 350000, 'taxable_income': 290000}"
2026-08-07 12:12:59,3656301.0,,397028.0,329719.03,0.37399998,0.370911480926534,1,329719.0,397028.0,-1.8441834203770397e-05,0.0,gpt-4o-mini,"{'broad_income': 397028, 'taxable_income': 329719}"
2026-08-07 12:12:59,3656301.0,,397028.0,329719.03,0.37399998,0.370911480926534,2,329719.0,397028.0,-1.8441834203770397e-05,0.0,gpt-4o-mini,"{'broad_income': 397028, 'taxable_income': 329719}"
2026-08-07 12:14:59,1104001.0,,200100.0,145168.0,0.31187356,0.2990516025081535,1,150000.0,200100.0,1.7863639445077915,0.0,gpt-4o-mini,"{'broad_income': 200100, 'taxable_income': 150000}"
2026-08-07 12:14:59,1104001.0,,200100.0,145168.0,0.31187356,0.2990516025081535,2,150000.0,200100.0,1.7863639445077915,0.0,gpt-4o-mini,"{'broad_income': 200100, 'taxable_income': 150000}"
2026-08-07 12:17:00,4238002.0,,42000.0,28150.0,0.254,0.2507971337071693,1,28000.0,42000.0,-1.241117440280906,0.0,gpt-4o-mini,"{'broad_income': 42000, 'taxable_income': 28000}"
2026-08-07 12:17:00,4238002.0,,42000.0,28150.0,0.254,0.2507971337071693,2,28000.0,42000.0,-1.241117440280906,0.0,gpt-4o-mini,"{'broad_income': 42000, 'taxable_income': 28000}"
2026-08-07 12:19:03,489401.0,,129962.0,86634.8,0.2465,0.2486753934843732,1,86000.0,129962.0,2.5379903949232956,-0.0,gpt-4o-mini,"{'broad_income': 129962, 'taxable_income': 86000}"
2026-08-07 12:19:03,489401.0,,129962.0,86634.8,0.2465,0.2486753934843732,2,86000.0,129962.0,2.5379903949232956,-0.0,gpt-4o-mini,"{'broad_income': 129962, 'taxable_income': 86000}"
2026-08-07 12:21:11,8160503.0,,125160.0,92908.8,0.38950002,0.3940783633601354,1,85000.0,120000.0,11.350919303886785,5.497451936144569,gpt-4o-mini,"{'broad_income': 120000, 'taxable_income': 85000}"
2026-08-07 12:21:11,8160503.0,,125160.0,92908.8,0.38950002,0.3940783633601354,2,85000.0,120000.0,11.350919303886785,5.497451936144569,gpt-4o-mini,"{'broad_income': 120000, 'taxable_income': 85000}"
2026-08-07 12:23:00,1937301.0,,15512.0,1022.0,0.1342,0.1656183497408705,1,800.0,15000.0,5.985994180457035,0.9095705210620636,gpt-4o-mini,"{'broad_income': 15000, 'taxable_income': 800}"
2026-08-07 12:23:00,1937301.0,,15512.0,1022.0,0.1342,0.1656183497408705,2,800.0,15000.0,5.985994180457035,0.9095705210620636,gpt-4o-mini,"{'broad_income': 15000, 'taxable_income': 800}"
2026-08-07 12:25:01,5802702.0,,35002.0,14201.359,0.37929004,0.3903604947088785,1,12000.0,33000.0,8.691289617166758,3.206966825365612,gpt-4o-mini,"{'broad_income': 33000, 'taxable_income': 12000}"
2026-08-07 12:25:01,5802702.0,,35002.0,14201.359,0.37929004,0.3903604947088785,2,12000.0,33000.0,8.691289617166758,3.206966825365612,gpt-4o-mini,"{'broad_income': 33000, 'taxable_income': 12000}"
2026-08-07 12:27:07,2277801.0,,82253.0,39600.04,0.25998217,0.2684553094275494,1,38000.0,80000.0,3.5288487636728725,2.3922539245813628,gpt-4o-mini,"{'broad_income': 80000, 'taxable_income': 38000}"
2026-08-07 12:27:07,2277801.0,,82253.0,39600.04,0.25998217,0.2684553094275494,2,38000.0,80000.0,3.5288487636728725,2.3922539245813628,gpt-4o-mini,"{'broad_income': 80000, 'taxable_income': 38000}"
2026-08-07 12:29:08,4381801.0,,173177.0,109353.0,0.354,0.3366998502808566,1,105000.0,173177.0,-1.4864168557743558,0.0,gpt-4o-mini,"{'broad_income': 173177, 'taxable_income': 105000}"
2026-08-07 12:29:08,4381801.0,,173177.0,109353.0,0.354,0.3366998502808566,2,105000.0,173177.0,-1.4864168557743558,0.0,gpt-4o-mini,"{'broad_income': 173177, 'taxable_income': 105000}"
2026-08-07 12:31:13,4559501.0,,50000.0,22300.0,0.1965,0.1895678383718954,1,22000.0,50000.0,-1.559314052421228,0.0,gpt-4o-mini,"{'broad_income': 50000, 'taxable_income': 22000}"
2026-08-07 12:31:13,4559501.0,,50000.0,22300.0,0.1965,0.1895678383718954,2,22000.0,50000.0,-1.559314052421228,0.0,gpt-4o-mini,"{'broad_income': 50000, 'taxable_income': 22000}"
2026-08-07 12:33:17,1472701.0,,169775.0,121387.0,0.332125,0.3609229575933111,1,115000.0,169775.0,1.2202764705264113,-0.0,gpt-4o-mini,"{'broad_income': 169775, 'taxable_income': 115000}"
2026-08-07 12:33:17,1472701.0,,169775.0,121387.0,0.332125,0.3609229575933111,2,115000.0,169775.0,1.2202764705264113,-0.0,gpt-4o-mini,"{'broad_income': 169775, 'taxable_income': 115000}"
2026-08-07 12:35:09,8536601.0,,60058.0,32339.441,0.2095,0.2030692894473245,1,32339.0,60058.0,-0.001676289376565184,0.0,gpt-4o-mini,"{'broad_income': 60058, 'taxable_income': 32339}"
2026-08-07 12:35:09,8536601.0,,60058.0,32339.441,0.2095,0.2030692894473245,2,32339.0,60058.0,-0.001676289376565184,0.0,gpt-4o-mini,"{'broad_income': 60058, 'taxable_income': 32339}"
2026-08-07 12:37:11,7021401.0,,72040.0,44127.203,0.245,0.2522335579835361,1,44000.0,72040.0,0.3008748854565565,-0.0,gpt-4o-mini,"{'broad_income': 72040, 'taxable_income': 44000}"
2026-08-07 12:37:11,7021401.0,,72040.0,44127.203,0.245,0.2522335579835361,2,44000.0,72040.0,0.3008748854565565,-0.0,gpt-4o-mini,"{'broad_income': 72040, 'taxable_income': 44000}"
2026-08-07 12:39:12,8358201.0,,90000.0,76150.0,0.4025,0.4125264769027528,1,75000.0,90000.0,0.89994814186088,-0.0,gpt-4o-mini,"{'broad_income': 90000, 'taxable_income': 75000}"
2026-08-07 12:39:12,8358201.0,,90000.0,76150.0,0.4025,0.4125264769027528,2,75000.0,90000.0,0.89994814186088,-0.0,gpt-4o-mini,"{'broad_income': 90000, 'taxable_income': 75000}"
2026-08-07 12:41:13,8058701.0,,251363.0,223271.62,0.43150002,0.4227397588345025,1,224000.0,251363.0,0.2117083019391532,0.0,gpt-4o-mini,"{'broad_income': 251363, 'taxable_income': 224000}"
2026-08-07 12:41:13,8058701.0,,251363.0,223271.62,0.43150002,0.4227397588345025,2,224000.0,251363.0,0.2117083019391532,0.0,gpt-4o-mini,"{'broad_income': 251363, 'taxable_income': 224000}"
2026-08-07 12:43:09,4902001.0,,192001.0,155900.69,0.34149998,0.324306525484635,1,158000.0,192001.0,0.5157285637962451,0.0,gpt-4o-mini,"{'broad_income': 192001, 'taxable_income': 158000}"
2026-08-07 12:43:09,4902001.0,,192001.0,155900.69,0.34149998,0.324306525484635,2,158000.0,192001.0,0.5157285637962451,0.0,gpt-4o-mini,"{'broad_income': 192001, 'taxable_income': 158000}"
2026-08-07 12:45:13,8239201.0,,65255.0,65332.22,0.3791499,0.3645257003250904,1,64000.0,65000.0,-0.865691554444707,-0.1658979554174364,gpt-4o-mini,"{'broad_income': 65000, 'taxable_income': 64000}"
2026-08-07 12:45:13,8239201.0,,65255.0,65332.22,0.3791499,0.3645257003250904,2,64000.0,65000.0,-0.865691554444707,-0.1658979554174364,gpt-4o-mini,"{'broad_income': 65000, 'taxable_income': 64000}"
2026-08-07 12:47:02,911402.0,,35000.0,21150.0,0.2874099,0.3022046116172086,1,20000.0,34000.0,2.6189110547500527,1.3761482933655556,gpt-4o-mini,"{'broad_income': 34000, 'taxable_income': 20000}"
2026-08-07 12:47:02,911402.0,,35000.0,21150.0,0.2874099,0.3022046116172086,2,20000.0,34000.0,2.6189110547500527,1.3761482933655556,gpt-4o-mini,"{'broad_income': 34000, 'taxable_income': 20000}"
2026-08-07 12:49:02,1541702.0,,30002.0,16152.0,0.22399999,0.2299755710280885,1,16152.0,30002.0,-0.0,-0.0,gpt-4o-mini,"{'broad_income': 30002, 'taxable_income': 16152}"
2026-08-07 12:49:02,1541702.0,,30002.0,16152.0,0.22399999,0.2299755710280885,2,16152.0,30002.0,-0.0,-0.0,gpt-4o-mini,"{'broad_income': 30002, 'taxable_income': 16152}"
2026-08-07 12:51:04,642302.0,,82031.0,47031.08,0.3565,0.3511487011984598,1,47031.0,82031.0,-0.00020454759849682723,0.0,gpt-4o-mini,"{'broad_income': 82031, 'taxable_income': 47031}"
2026-08-07 12:51:04,642302.0,,82031.0,47031.08,0.3565,0.3511487011984598,2,47031.0,82031.0,-0.00020454759849682723,0.0,gpt-4o-mini,"{'broad_income': 82031, 'taxable_income': 47031}"
2026-08-07 12:52:54,2365701.0,,70092.0,35097.812,0.25,0.2314836525018067,1,35000.0,70000.0,-0.11288026922949082,-0.05316493849783022,gpt-4o-mini,"{'broad_income': 70000, 'taxable_income': 35000}"
2026-08-07 12:52:54,2365701.0,,70092.0,35097.812,0.25,0.2314836525018067,2,35000.0,70000.0,-0.11288026922949082,-0.05316493849783022,gpt-4o-mini,"{'broad_income': 70000, 'taxable_income': 35000}"
2026-08-07 12:54:41,3119101.0,,72235.0,43319.797,0.252,0.2609070756205602,1,43000.0,72000.0,0.6199468118214361,0.2732037420493987,gpt-4o-mini,"{'broad_income': 72000, 'taxable_income': 43000}"
2026-08-07 12:54:41,3119101.0,,72235.0,43319.797,0.252,0.2609070756205602,2,43000.0,72000.0,0.6199468118214361,0.2732037420493987,gpt-4o-mini,"{'broad_income': 72000, 'taxable_income': 43000}"
2026-08-07 12:56:48,2012001.0,,37075.0,9351.0,0.37871963,0.3815966029419594,1,8500.0,37075.0,19.65275126677073,-0.0,gpt-4o-mini,"{'broad_income': 37075, 'taxable_income': 8500}"
2026-08-07 12:56:48,2012001.0,,37075.0,9351.0,0.37871963,0.3815966029419594,2,8500.0,37075.0,19.65275126677073,-0.0,gpt-4o-mini,"{'broad_income': 37075, 'taxable_income': 8500}"
2026-08-07 12:58:47,7507101.0,,100065.0,70345.16,0.25599998,0.2762958442678025,1,68000.0,100000.0,1.2220913037241545,0.023812037309813964,gpt-4o-mini,"{'broad_income': 100000, 'taxable_income': 68000}"
2026-08-07 12:58:47,7507101.0,,100065.0,70345.16,0.25599998,0.2762958442678025,2,68000.0,100000.0,1.2220913037241545,0.023812037309813964,gpt-4o-mini,"{'broad_income': 100000, 'taxable_income': 68000}"
2026-08-07 13:00:51,2587701.0,,166500.0,137424.0,0.346,0.3652683869505373,1,130000.0,160000.0,1.8336133693113168,1.3250476854690492,gpt-4o-mini,"{'broad_income': 160000, 'taxable_income': 130000}"
2026-08-07 13:00:51,2587701.0,,166500.0,137424.0,0.346,0.3652683869505373,2,130000.0,160000.0,1.8336133693113168,1.3250476854690492,gpt-4o-mini,"{'broad_income': 160000, 'taxable_income': 130000}"
